Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-05-22 21:28:55,"#1 SArms💪🏾",1h 32m,"Reverse Curl (Ez Bar)",W,30.0,8.0,0,0.0," Triple Drop-set AMRAP","",
2023-05-22 21:28:55,"#1 SArms💪🏾",1h 32m,"Reverse Curl (Ez Bar)",D,50.0,11.0,0,0.0,,,10
2023-05-22 21:28:55,"#1 SArms💪🏾",1h 32m,"Reverse Curl (Ez Bar)",D,40.0,9.0,0,0.0,,,10
2023-05-22 21:28:55,"#1 SArms💪🏾",1h 32m,"Reverse Curl (Ez Bar)",D,30.0,11.0,0,0.0,,,9
2023-05-22 21:28:55,"#1 SArms💪🏾",1h 32m,"Seated Overhead Press (Dumbbell)",W,45.0,5.0,0,0.0,"2x6-8, 3 mins",,
2023-05-22 21:28:55,"#1 SArms💪🏾",1h 32m,"Seated Overhead Press (Dumbbell)",W,50.0,5.0,0,0.0,,,
2023-05-22 21:28:55,"#1 SArms💪🏾",1h 32m,"Seated Overhead Press (Dumbbell)",1,60.0,8.0,0,0.0,,,8
2023-05-22 21:28:55,"#1 SArms💪🏾",1h 32m,"Seated Overhead Press (Dumbbell)",2,70.0,8.0,0,0.0,,,10
2023-05-22 21:28:55,"#1 SArms💪🏾",1h 32m,"Reverse Fly (Machine)",1,145.0,8.0,0,0.0,"2x6-8, 3 mins",,9
2023-05-22 21:28:55,"#1 SArms💪🏾",1h 32m,"Reverse Fly (Machine)",F,150.0,7.0,0,0.0,,,10
2023-05-22 21:28:55,"#1 SArms💪🏾",1h 32m,"Hammer Curl (Dumbbell)",1,35.0,8.0,0,0.0,"2x6-8, 3 mins",,9
2023-05-22 21:28:55,"#1 SArms💪🏾",1h 32m,"Hammer Curl (Dumbbell)",F,40.0,6.0,0,0.0,,,10
2023-05-22 21:28:55,"#1 SArms💪🏾",1h 32m,"Triceps Extension (Cable)",1,75.0,8.0,0,0.0,"2x6-8, 3 mins",,9
2023-05-22 21:28:55,"#1 SArms💪🏾",1h 32m,"Triceps Extension (Cable)",F,80.0,7.0,0,0.0,,,10
2023-05-22 21:28:55,"#1 SArms💪🏾",1h 32m,"Lateral Raise (Dumbbell)",1,25.0,8.0,0,0.0,"4x6-8, 2 mins",,8
2023-05-22 21:28:55,"#1 SArms💪🏾",1h 32m,"Lateral Raise (Dumbbell)",2,25.0,8.0,0,0.0,,,8
2023-05-22 21:28:55,"#1 SArms💪🏾",1h 32m,"Lateral Raise (Dumbbell)",3,30.0,8.0,0,0.0,,,9
2023-05-22 21:28:55,"#1 SArms💪🏾",1h 32m,"Lateral Raise (Dumbbell)",4,30.0,8.0,0,0.0,,,9
2023-05-22 21:28:55,"#1 SArms💪🏾",1h 32m,"Bicep Curl (Ez Bar)",1,70.0,8.0,0,0.0,"2x6-8, 3 mins",,10
2023-05-22 21:28:55,"#1 SArms💪🏾",1h 32m,"Bicep Curl (Ez Bar)",2,70.0,7.0,0,0.0,,,10
2023-05-22 21:28:55,"#1 SArms💪🏾",1h 32m,"Triceps Crossover Extension (Cable)",1,20.0,8.0,0,0.0,"2x6-8, 3 mins",,9
2023-05-22 21:28:55,"#1 SArms💪🏾",1h 32m,"Triceps Crossover Extension (Cable)",2,25.0,7.0,0,0.0,,,10
2023-05-22 21:28:55,"#1 SArms💪🏾",1h 32m,"Concentration Curl (Dumbbell)",1,25.0,8.0,0,0.0,"1x6-8",,9
2023-05-22 21:28:55,"#1 SArms💪🏾",1h 32m,"Concentration Curl (Dumbbell)",2,25.0,8.0,0,0.0,,,9
2023-05-24 21:45:01,"#2 Chest/Back (Width Biased) 💉",1h,"Lat Pulldown (Cable)",W,100.0,8.0,0,0.0,"2x6-8, 3 mins","",
2023-05-24 21:45:01,"#2 Chest/Back (Width Biased) 💉",1h,"Lat Pulldown (Cable)",1,140.0,8.0,0,0.0,,,9
2023-05-24 21:45:01,"#2 Chest/Back (Width Biased) 💉",1h,"Lat Pulldown (Cable)",2,150.0,8.0,0,0.0,,,10
2023-05-24 21:45:01,"#2 Chest/Back (Width Biased) 💉",1h,"Bench Press (Barbell)",W,45.0,10.0,0,0.0,"2x4-6, 3 mins",,
2023-05-24 21:45:01,"#2 Chest/Back (Width Biased) 💉",1h,"Bench Press (Barbell)",W,135.0,5.0,0,0.0,,,
2023-05-24 21:45:01,"#2 Chest/Back (Width Biased) 💉",1h,"Bench Press (Barbell)",W,155.0,3.0,0,0.0,,,
2023-05-24 21:45:01,"#2 Chest/Back (Width Biased) 💉",1h,"Bench Press (Barbell)",W,170.0,3.0,0,0.0,,,
2023-05-24 21:45:01,"#2 Chest/Back (Width Biased) 💉",1h,"Bench Press (Barbell)",1,190.0,6.0,0,0.0,,,9
2023-05-24 21:45:01,"#2 Chest/Back (Width Biased) 💉",1h,"Bench Press (Barbell)",F,200.0,4.0,0,0.0,,,10
2023-05-24 21:45:01,"#2 Chest/Back (Width Biased) 💉",1h,"T Bar Row",1,100.0,8.0,0,0.0,"2x6-8, 3 mins",,8
2023-05-24 21:45:01,"#2 Chest/Back (Width Biased) 💉",1h,"T Bar Row",2,110.0,8.0,0,0.0,,,9
2023-05-24 21:45:01,"#2 Chest/Back (Width Biased) 💉",1h,"Incline Bench Press (Dumbbell)",1,65.0,8.0,0,0.0,"2x6-8, 3 mins",,9
2023-05-24 21:45:01,"#2 Chest/Back (Width Biased) 💉",1h,"Incline Bench Press (Dumbbell)",F,70.0,7.0,0,0.0,,,10
2023-05-31 21:19:35,"#2 Chest/Back (Width Biased) 💉",1h 39m,"Lat Pulldown (Cable)",W,100.0,8.0,0,0.0,"2x6-8, 3 mins","",
2023-05-31 21:19:35,"#2 Chest/Back (Width Biased) 💉",1h 39m,"Lat Pulldown (Cable)",1,155.0,8.0,0,0.0,,,9
2023-05-31 21:19:35,"#2 Chest/Back (Width Biased) 💉",1h 39m,"Lat Pulldown (Cable)",F,160.0,7.0,0,0.0,,,10
2023-05-31 21:19:35,"#2 Chest/Back (Width Biased) 💉",1h 39m,"Bench Press (Barbell)",W,45.0,10.0,0,0.0,"2x6-8, 3 mins",,
2023-05-31 21:19:35,"#2 Chest/Back (Width Biased) 💉",1h 39m,"Bench Press (Barbell)",W,135.0,5.0,0,0.0,,,
2023-05-31 21:19:35,"#2 Chest/Back (Width Biased) 💉",1h 39m,"Bench Press (Barbell)",W,170.0,4.0,0,0.0,,,
2023-05-31 21:19:35,"#2 Chest/Back (Width Biased) 💉",1h 39m,"Bench Press (Barbell)",1,185.0,8.0,0,0.0,,,9
2023-05-31 21:19:35,"#2 Chest/Back (Width Biased) 💉",1h 39m,"Bench Press (Barbell)",2,190.0,8.0,0,0.0,,,9
2023-05-31 21:19:35,"#2 Chest/Back (Width Biased) 💉",1h 39m,"T Bar Row",1,115.0,8.0,0,0.0,"2x6-8, 3 mins",,10
2023-05-31 21:19:35,"#2 Chest/Back (Width Biased) 💉",1h 39m,"T Bar Row",2,120.0,7.0,0,0.0,,,10
2023-05-31 21:19:35,"#2 Chest/Back (Width Biased) 💉",1h 39m,"Incline Bench Press (Dumbbell)",1,70.0,8.0,0,0.0,"2x6-8, 3 mins",,10
2023-05-31 21:19:35,"#2 Chest/Back (Width Biased) 💉",1h 39m,"Incline Chest Fly (Cable)",1,25.0,8.0,0,0.0,"2x6-8, 3 mins",,8
2023-05-31 21:19:35,"#2 Chest/Back (Width Biased) 💉",1h 39m,"Incline Chest Fly (Cable)",2,35.0,8.0,0,0.0,,,9
2023-05-31 21:19:35,"#2 Chest/Back (Width Biased) 💉",1h 39m,"Lat Pullover (Cable)",1,65.0,8.0,0,0.0,"",,9
2023-05-31 21:19:35,"#2 Chest/Back (Width Biased) 💉",1h 39m,"Lat Pullover (Cable)",2,70.0,8.0,0,0.0,,,9
2023-05-31 21:19:35,"#2 Chest/Back (Width Biased) 💉",1h 39m,"Chest Fly",1,140.0,8.0,0,0.0,"2x6-8, 3 mins",,9
2023-05-31 21:19:35,"#2 Chest/Back (Width Biased) 💉",1h 39m,"Chest Fly",F,145.0,6.0,0,0.0,,,10
2023-05-31 21:19:35,"#2 Chest/Back (Width Biased) 💉",1h 39m,"Shrug (Smith Machine)",1,160.0,8.0,0,0.0,"2x6-8, 3 mins",,8
2023-05-31 21:19:35,"#2 Chest/Back (Width Biased) 💉",1h 39m,"Shrug (Smith Machine)",2,200.0,8.0,0,0.0,,,8
2023-06-11 21:13:03,"#1 Chest/Back (Thickness Biased)💉 ",1h 9m,"Lat Pulldown (Cable)",W,100.0,8.0,0,0.0,"2x6-8, 3 mins","",
2023-06-11 21:13:03,"#1 Chest/Back (Thickness Biased)💉 ",1h 9m,"Lat Pulldown (Cable)",1,160.0,8.0,0,0.0,,,10
2023-06-11 21:13:03,"#1 Chest/Back (Thickness Biased)💉 ",1h 9m,"Lat Pulldown (Cable)",F,165.0,6.0,0,0.0,,,10
2023-06-11 21:13:03,"#1 Chest/Back (Thickness Biased)💉 ",1h 9m,"Bench Press (Barbell)",W,45.0,10.0,0,0.0,"2x6-8, 3 mins",,
2023-06-11 21:13:03,"#1 Chest/Back (Thickness Biased)💉 ",1h 9m,"Bench Press (Barbell)",W,135.0,7.0,0,0.0,,,
2023-06-11 21:13:03,"#1 Chest/Back (Thickness Biased)💉 ",1h 9m,"Bench Press (Barbell)",W,170.0,4.0,0,0.0,,,
2023-06-11 21:13:03,"#1 Chest/Back (Thickness Biased)💉 ",1h 9m,"Bench Press (Barbell)",1,190.0,8.0,0,0.0,,,9
2023-06-11 21:13:03,"#1 Chest/Back (Thickness Biased)💉 ",1h 9m,"Bench Press (Barbell)",F,195.0,6.0,0,0.0,,,10
2023-06-11 21:13:03,"#1 Chest/Back (Thickness Biased)💉 ",1h 9m,"Incline Bench Press (Dumbbell)",1,75.0,3.0,0,0.0,"1x6-8",,10
2023-06-11 21:13:03,"#1 Chest/Back (Thickness Biased)💉 ",1h 9m,"Incline Chest Fly (Cable)",1,35.0,8.0,0,0.0,"2x6-8, 3 mins",,9
2023-06-11 21:13:03,"#1 Chest/Back (Thickness Biased)💉 ",1h 9m,"Incline Chest Fly (Cable)",2,40.0,7.0,0,0.0,,,10
2023-06-11 21:13:03,"#1 Chest/Back (Thickness Biased)💉 ",1h 9m,"Row (Smith Machine)",1,110.0,8.0,0,0.0,"2x6-8, 3 mins",,8
2023-06-11 21:13:03,"#1 Chest/Back (Thickness Biased)💉 ",1h 9m,"Row (Smith Machine)",2,140.0,8.0,0,0.0,,,8
2023-06-12 21:31:05,"#1 SArms💪🏾",144h,"Reverse Curl (Ez Bar)",D,50.0,9.0,0,0.0," Triple Drop-set AMRAP","",9
2023-06-12 21:31:05,"#1 SArms💪🏾",144h,"Reverse Curl (Ez Bar)",D,40.0,12.0,0,0.0,,,9
2023-06-12 21:31:05,"#1 SArms💪🏾",144h,"Reverse Curl (Ez Bar)",D,30.0,15.0,0,0.0,,,9
2023-06-12 21:31:05,"#1 SArms💪🏾",144h,"Seated Overhead Press (Dumbbell)",W,45.0,5.0,0,0.0,"2x6-8, 3 mins",,
2023-06-12 21:31:05,"#1 SArms💪🏾",144h,"Seated Overhead Press (Dumbbell)",W,45.0,5.0,0,0.0,,,
2023-06-12 21:31:05,"#1 SArms💪🏾",144h,"Seated Overhead Press (Dumbbell)",1,60.0,8.0,0,0.0,,,9
2023-06-12 21:31:05,"#1 SArms💪🏾",144h,"Seated Overhead Press (Dumbbell)",2,65.0,8.0,0,0.0,,,9
2023-06-12 21:31:05,"#1 SArms💪🏾",144h,"JM Press (Smith Machine)",1,110.0,8.0,0,0.0,"",,8
2023-06-12 21:31:05,"#1 SArms💪🏾",144h,"JM Press (Smith Machine)",2,130.0,8.0,0,0.0,,,8
2023-06-12 21:31:05,"#1 SArms💪🏾",144h,"Reverse Fly (Machine)",1,150.0,8.0,0,0.0,"2x6-8, 3 mins",,10
2023-06-12 21:31:05,"#1 SArms💪🏾",144h,"Reverse Fly (Machine)",F,155.0,7.0,0,0.0,,,10
2023-06-12 21:31:05,"#1 SArms💪🏾",144h,"Hammer Curl (Dumbbell)",F,40.0,6.0,0,0.0,"2x6-8, 3 mins",,10
2023-06-12 21:31:05,"#1 SArms💪🏾",144h,"Hammer Curl (Dumbbell)",F,40.0,6.0,0,0.0,,,10
2023-06-12 21:31:05,"#1 SArms💪🏾",144h,"Triceps Extension (Cable)",1,80.0,8.0,0,0.0,"2x6-8, 3 mins",,10
2023-06-12 21:31:05,"#1 SArms💪🏾",144h,"Lateral Raise (Dumbbell)",1,30.0,8.0,0,0.0,"4x6-8, 2 mins",,8
2023-06-12 21:31:05,"#1 SArms💪🏾",144h,"Lateral Raise (Dumbbell)",2,30.0,8.0,0,0.0,,,8
2023-06-12 21:31:05,"#1 SArms💪🏾",144h,"Bicep Curl (Ez Bar)",1,60.0,8.0,0,0.0,"2x6-8, 3 mins",,8
2023-06-12 21:31:05,"#1 SArms💪🏾",144h,"Bicep Curl (Ez Bar)",2,70.0,8.0,0,0.0,,,10
2023-06-18 21:32:07,"#1 Chest/Back (Thickness Biased)💉 ",47m,"Lat Pulldown (Cable)",W,100.0,8.0,0,0.0,"2x6-8, 3 mins","",
2023-06-18 21:32:07,"#1 Chest/Back (Thickness Biased)💉 ",47m,"Lat Pulldown (Cable)",F,165.0,7.0,0,0.0,,,10
2023-06-18 21:32:07,"#1 Chest/Back (Thickness Biased)💉 ",47m,"Lat Pulldown (Cable)",F,165.0,5.0,0,0.0,,,10
2023-06-18 21:32:07,"#1 Chest/Back (Thickness Biased)💉 ",47m,"Bench Press (Barbell)",W,45.0,10.0,0,0.0,"2x6-8, 3 mins",,
2023-06-18 21:32:07,"#1 Chest/Back (Thickness Biased)💉 ",47m,"Bench Press (Barbell)",W,135.0,5.0,0,0.0,,,
2023-06-18 21:32:07,"#1 Chest/Back (Thickness Biased)💉 ",47m,"Bench Press (Barbell)",W,170.0,4.0,0,0.0,,,
2023-06-18 21:32:07,"#1 Chest/Back (Thickness Biased)💉 ",47m,"Bench Press (Barbell)",F,195.0,6.0,0,0.0,,,10
2023-06-18 21:32:07,"#1 Chest/Back (Thickness Biased)💉 ",47m,"Bench Press (Barbell)",2,190.0,3.0,0,0.0,,,9
2023-06-18 21:32:07,"#1 Chest/Back (Thickness Biased)💉 ",47m,"T Bar Row",1,115.0,8.0,0,0.0,"2x6-8, 3 mins",,9
2023-06-18 21:32:07,"#1 Chest/Back (Thickness Biased)💉 ",47m,"T Bar Row",2,150.0,8.0,0,0.0,,,9
2023-06-18 21:32:07,"#1 Chest/Back (Thickness Biased)💉 ",47m,"Iso-Lateral Chest Press (Machine)",1,191.0,8.0,0,0.0,"",,10
2023-06-22 07:16:22,"#2 SArms💪🏾",1h 29m,"Reverse Curl (Ez Bar)",W,30.0,8.0,0,0.0," Triple Drop-set AMRAP","",
2023-06-22 07:16:22,"#2 SArms💪🏾",1h 29m,"Reverse Curl (Ez Bar)",D,50.0,7.0,0,0.0,,,10
2023-06-22 07:16:22,"#2 SArms💪🏾",1h 29m,"Reverse Curl (Ez Bar)",D,40.0,10.0,0,0.0,,,9
2023-06-22 07:16:22,"#2 SArms💪🏾",1h 29m,"Reverse Curl (Ez Bar)",D,30.0,10.0,0,0.0,,,9
2023-06-22 07:16:22,"#2 SArms💪🏾",1h 29m,"Seated Overhead Press (Dumbbell)",W,45.0,5.0,0,0.0,"2x6-8, 3 mins",,
2023-06-22 07:16:22,"#2 SArms💪🏾",1h 29m,"Seated Overhead Press (Dumbbell)",W,45.0,5.0,0,0.0,,,
2023-06-22 07:16:22,"#2 SArms💪🏾",1h 29m,"Seated Overhead Press (Dumbbell)",1,60.0,8.0,0,0.0,,,8
2023-06-22 07:16:22,"#2 SArms💪🏾",1h 29m,"Seated Overhead Press (Dumbbell)",2,65.0,8.0,0,0.0,,,9
2023-06-22 07:16:22,"#2 SArms💪🏾",1h 29m,"JM Press (Smith Machine)",1,110.0,8.0,0,0.0,"",,9
2023-06-22 07:16:22,"#2 SArms💪🏾",1h 29m,"JM Press (Smith Machine)",2,140.0,8.0,0,0.0,,,10
2023-06-22 07:16:22,"#2 SArms💪🏾",1h 29m,"Hammer Curl (Dumbbell)",1,40.0,8.0,0,0.0,"2x6-8, 3 mins",,10
2023-06-22 07:16:22,"#2 SArms💪🏾",1h 29m,"Hammer Curl (Dumbbell)",F,45.0,3.0,0,0.0,,,10
2023-06-22 07:16:22,"#2 SArms💪🏾",1h 29m,"Triceps Pushdown (Cable - V Bar)",1,85.0,8.0,0,0.0,"",,9
2023-06-22 07:16:22,"#2 SArms💪🏾",1h 29m,"Lateral Raise (Dumbbell)",1,30.0,8.0,0,0.0,"4x6-8, 2 mins",,9
2023-06-25 20:20:15,"#1 Chest/Back (Thickness Biased)💉 ",37m,"Lat Pulldown (Cable)",W,100.0,8.0,0,0.0,"2x6-8, 3 mins","",
2023-06-25 20:20:15,"#1 Chest/Back (Thickness Biased)💉 ",37m,"Lat Pulldown (Cable)",1,160.0,8.0,0,0.0,,,9
2023-06-25 20:20:15,"#1 Chest/Back (Thickness Biased)💉 ",37m,"Lat Pulldown (Cable)",2,168.0,8.0,0,0.0,,,10
2023-06-25 20:20:15,"#1 Chest/Back (Thickness Biased)💉 ",37m,"Bench Press (Barbell)",W,45.0,10.0,0,0.0,"2x6-8, 3 mins",,
2023-06-25 20:20:15,"#1 Chest/Back (Thickness Biased)💉 ",37m,"Bench Press (Barbell)",W,135.0,5.0,0,0.0,,,
2023-06-25 20:20:15,"#1 Chest/Back (Thickness Biased)💉 ",37m,"Bench Press (Barbell)",W,170.0,3.0,0,0.0,,,
2023-06-25 20:20:15,"#1 Chest/Back (Thickness Biased)💉 ",37m,"Bench Press (Barbell)",1,190.0,8.0,0,0.0,,,9
2023-06-25 20:20:15,"#1 Chest/Back (Thickness Biased)💉 ",37m,"Bench Press (Barbell)",F,195.0,4.0,0,0.0,,,10
2023-06-25 20:20:15,"#1 Chest/Back (Thickness Biased)💉 ",37m,"Incline Bench Press (Smith Machine)",1,110.0,8.0,0,0.0,"",,9
2023-06-28 07:30:41,"#2 Chest/Back (Width Biased) 💉",1h 13m,"Lat Pulldown (Cable)",W,100.0,8.0,0,0.0,"2x6-8, 3 mins","",
2023-06-28 07:30:41,"#2 Chest/Back (Width Biased) 💉",1h 13m,"Lat Pulldown (Cable)",1,165.0,8.0,0,0.0,,,10
2023-06-28 07:30:41,"#2 Chest/Back (Width Biased) 💉",1h 13m,"Lat Pulldown (Cable)",2,160.0,8.0,0,0.0,,,9
2023-06-28 07:30:41,"#2 Chest/Back (Width Biased) 💉",1h 13m,"Bench Press (Barbell)",W,45.0,10.0,0,0.0,"2x6-8, 3 mins",,
2023-06-28 07:30:41,"#2 Chest/Back (Width Biased) 💉",1h 13m,"Bench Press (Barbell)",W,135.0,5.0,0,0.0,,,
2023-06-28 07:30:41,"#2 Chest/Back (Width Biased) 💉",1h 13m,"Bench Press (Barbell)",W,170.0,3.0,0,0.0,,,
2023-06-28 07:30:41,"#2 Chest/Back (Width Biased) 💉",1h 13m,"Bench Press (Barbell)",F,195.0,7.0,0,0.0,,,10
2023-06-28 07:30:41,"#2 Chest/Back (Width Biased) 💉",1h 13m,"Bench Press (Barbell)",F,195.0,6.0,0,0.0,,,10
2023-06-28 07:30:41,"#2 Chest/Back (Width Biased) 💉",1h 13m,"T Bar Row",1,115.0,8.0,0,0.0,"2x6-8, 3 mins",,9
2023-06-28 07:30:41,"#2 Chest/Back (Width Biased) 💉",1h 13m,"Incline Bench Press (Smith Machine)",1,140.0,8.0,0,0.0,"2x6-8, 3 mins",,9
2023-06-28 07:30:41,"#2 Chest/Back (Width Biased) 💉",1h 13m,"Incline Chest Fly (Cable)",1,40.0,8.0,0,0.0,"2x6-8, 3 mins",,10
2023-06-29 06:54:55,"#2 SArms💪🏾",59m,"Reverse Curl (Ez Bar)",W,30.0,8.0,0,0.0," Triple Drop-set AMRAP","",
2023-06-29 06:54:55,"#2 SArms💪🏾",59m,"Reverse Curl (Ez Bar)",D,40.0,21.0,0,0.0,,,9
2023-06-29 06:54:55,"#2 SArms💪🏾",59m,"Reverse Curl (Ez Bar)",D,30.0,10.0,0,0.0,,,
2023-06-29 06:54:55,"#2 SArms💪🏾",59m,"Seated Overhead Press (Dumbbell)",W,45.0,5.0,0,0.0,"2x6-8, 3 mins",,
2023-06-29 06:54:55,"#2 SArms💪🏾",59m,"Seated Overhead Press (Dumbbell)",W,45.0,5.0,0,0.0,,,
2023-06-29 06:54:55,"#2 SArms💪🏾",59m,"Seated Overhead Press (Dumbbell)",1,70.0,8.0,0,0.0,,,9
2023-06-29 06:54:55,"#2 SArms💪🏾",59m,"JM Press (Smith Machine)",1,130.0,8.0,0,0.0,"",,9
2023-06-29 06:54:55,"#2 SArms💪🏾",59m,"JM Press (Smith Machine)",F,140.0,7.0,0,0.0,,,10
2023-06-29 06:54:55,"#2 SArms💪🏾",59m,"Hammer Curl (Dumbbell)",F,45.0,4.0,0,0.0,"2x6-8, 3 mins",,10
2023-06-29 06:54:55,"#2 SArms💪🏾",59m,"Hammer Curl (Dumbbell)",2,40.0,8.0,0,0.0,,,10
2023-06-29 06:54:55,"#2 SArms💪🏾",59m,"Triceps Pushdown (Cable - V Bar)",1,85.0,8.0,0,0.0,"",,10
2023-06-29 06:54:55,"#2 SArms💪🏾",59m,"Lateral Raise (Dumbbell)",1,30.0,8.0,0,0.0,"4x6-8, 2 mins",,9
2023-06-29 06:54:55,"#2 SArms💪🏾",59m,"Bicep Curl (Ez Bar)",1,70.0,8.0,0,0.0,"2x6-8, 3 mins",,9
2023-06-29 06:54:55,"#2 SArms💪🏾",59m,"Bicep Curl (Ez Bar)",2,70.0,8.0,0,0.0,,,9
2023-06-29 06:54:55,"#2 SArms💪🏾",59m,"Triceps Crossover Extension (Cable)",1,25.0,8.0,0,0.0,"",,10
2023-07-05 07:13:50,"#2 Chest/Back (Width Biased) 💉",1h 21m,"Lat Pulldown (Cable)",W,100.0,8.0,0,0.0,"2x6-8, 3 mins","",
2023-07-05 07:13:50,"#2 Chest/Back (Width Biased) 💉",1h 21m,"Lat Pulldown (Cable)",1,170.0,8.0,0,0.0,,,10
2023-07-05 07:13:50,"#2 Chest/Back (Width Biased) 💉",1h 21m,"Bench Press (Barbell)",W,45.0,10.0,0,0.0,"2x6-8, 3 mins",,
2023-07-05 07:13:50,"#2 Chest/Back (Width Biased) 💉",1h 21m,"Bench Press (Barbell)",W,135.0,5.0,0,0.0,,,
2023-07-05 07:13:50,"#2 Chest/Back (Width Biased) 💉",1h 21m,"Bench Press (Barbell)",W,185.0,1.0,0,0.0,,,
2023-07-05 07:13:50,"#2 Chest/Back (Width Biased) 💉",1h 21m,"Bench Press (Barbell)",W,200.0,1.0,0,0.0,,,8
2023-07-05 07:13:50,"#2 Chest/Back (Width Biased) 💉",1h 21m,"Bench Press (Barbell)",W,200.0,1.0,0,0.0,,,8
2023-07-05 07:13:50,"#2 Chest/Back (Width Biased) 💉",1h 21m,"Bench Press (Barbell)",1,225.0,1.0,0,0.0,,,9
2023-07-05 07:13:50,"#2 Chest/Back (Width Biased) 💉",1h 21m,"Bench Press (Barbell)",2,240.0,1.0,0,0.0,,,9
2023-07-05 07:13:50,"#2 Chest/Back (Width Biased) 💉",1h 21m,"T Bar Row",1,125.0,8.0,0,0.0,"2x6-8, 3 mins",,9
2023-07-05 07:13:50,"#2 Chest/Back (Width Biased) 💉",1h 21m,"T Bar Row",F,130.0,7.0,0,0.0,,,10
2023-07-05 07:13:50,"#2 Chest/Back (Width Biased) 💉",1h 21m,"Incline Bench Press (Smith Machine)",1,145.0,8.0,0,0.0,"2x6-8, 3 mins",,10
2023-07-05 07:13:50,"#2 Chest/Back (Width Biased) 💉",1h 21m,"Incline Bench Press (Smith Machine)",F,150.0,5.0,0,0.0,,,10
2023-07-05 07:13:50,"#2 Chest/Back (Width Biased) 💉",1h 21m,"Incline Chest Fly (Cable)",1,40.0,8.0,0,0.0,"2x6-8, 3 mins",,10
2023-07-05 07:13:50,"#2 Chest/Back (Width Biased) 💉",1h 21m,"Chest Fly",1,145.0,8.0,0,0.0,"2x6-8, 3 mins",,9
2023-07-05 07:13:50,"#2 Chest/Back (Width Biased) 💉",1h 21m,"Chest Fly",2,150.0,8.0,0,0.0,,,9
2023-07-06 07:21:48,"#2 SArms💪🏾",1h 28m,"Reverse Curl (Ez Bar)",W,20.0,8.0,0,0.0," Triple Drop-set AMRAP","",
2023-07-06 07:21:48,"#2 SArms💪🏾",1h 28m,"Reverse Curl (Ez Bar)",D,50.0,8.0,0,0.0,,,9
2023-07-06 07:21:48,"#2 SArms💪🏾",1h 28m,"Reverse Curl (Ez Bar)",D,40.0,10.0,0,0.0,,,9
2023-07-06 07:21:48,"#2 SArms💪🏾",1h 28m,"Reverse Curl (Ez Bar)",D,30.0,14.0,0,0.0,,,9
2023-07-06 07:21:48,"#2 SArms💪🏾",1h 28m,"Seated Overhead Press (Dumbbell)",W,45.0,5.0,0,0.0,"2x6-8, 3 mins",,
2023-07-06 07:21:48,"#2 SArms💪🏾",1h 28m,"Seated Overhead Press (Dumbbell)",W,45.0,5.0,0,0.0,,,
2023-07-06 07:21:48,"#2 SArms💪🏾",1h 28m,"Reverse Fly (Machine)",1,145.0,8.0,0,0.0,"2x6-8, 3 mins",,9
2023-07-06 07:21:48,"#2 SArms💪🏾",1h 28m,"Hammer Curl (Dumbbell)",1,40.0,8.0,0,0.0,"2x6-8, 3 mins",,10
2023-07-06 07:21:48,"#2 SArms💪🏾",1h 28m,"Hammer Curl (Dumbbell)",F,40.0,5.0,0,0.0,,,10
2023-07-06 07:21:48,"#2 SArms💪🏾",1h 28m,"Triceps Pushdown (Cable - V Bar)",1,85.0,8.0,0,0.0,"",,10
2023-07-06 07:21:48,"#2 SArms💪🏾",1h 28m,"Lateral Raise (Dumbbell)",1,30.0,8.0,0,0.0,"4x6-8, 2 mins",,8
2023-07-06 07:21:48,"#2 SArms💪🏾",1h 28m,"Lateral Raise (Dumbbell)",2,30.0,8.0,0,0.0,,,8
2023-07-06 07:21:48,"#2 SArms💪🏾",1h 28m,"Bicep Curl (Ez Bar)",1,70.0,8.0,0,0.0,"2x6-8, 3 mins",,9
2023-07-06 07:21:48,"#2 SArms💪🏾",1h 28m,"Bicep Curl (Ez Bar)",2,70.0,8.0,0,0.0,,,9
2023-07-06 07:21:48,"#2 SArms💪🏾",1h 28m,"Triceps Crossover Extension (Cable)",1,25.0,8.0,0,0.0,"",,9
2023-07-06 07:21:48,"#2 SArms💪🏾",1h 28m,"Triceps Crossover Extension (Cable)",2,25.0,8.0,0,0.0,,,9
2023-07-13 07:17:49,"#2 SArms💪🏾",1h 20m,"Reverse Curl (Ez Bar)",W,20.0,8.0,0,0.0," Triple Drop-set AMRAP","",
2023-07-13 07:17:49,"#2 SArms💪🏾",1h 20m,"Reverse Curl (Ez Bar)",D,50.0,10.0,0,0.0,,,
2023-07-13 07:17:49,"#2 SArms💪🏾",1h 20m,"Seated Overhead Press (Dumbbell)",W,45.0,5.0,0,0.0,"2x6-8, 3 mins",,
2023-07-13 07:17:49,"#2 SArms💪🏾",1h 20m,"Seated Overhead Press (Dumbbell)",W,45.0,5.0,0,0.0,,,
2023-07-13 07:17:49,"#2 SArms💪🏾",1h 20m,"Seated Overhead Press (Dumbbell)",1,60.0,8.0,0,0.0,,,9
2023-07-13 07:17:49,"#2 SArms💪🏾",1h 20m,"JM Press (Smith Machine)",1,110.0,8.0,0,0.0,"",,8
2023-07-13 07:17:49,"#2 SArms💪🏾",1h 20m,"JM Press (Smith Machine)",2,120.0,8.0,0,0.0,,,9
